SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
NsiI.TP560012,11,16067,4.8852284655209e-09,-0.0290970898526295,NsiI.TP560012,0.297169811320755,106
PstI.TP683907,1,4900973,1.12785124731738e-07,0.0310783427938508,PstI.TP683907,0.174528301886792,106
NsiI.TP579169,7,40226521,3.42945118179717e-07,-0.0626305460255573,NsiI.TP579169,0.0377358490566038,106
PstI.TP8376,4,59384691,5.77651701533987e-07,0.0305674523099067,PstI.TP8376,0.19811320754717,106
NsiI.TP426185,3,6645847,1.06196291079377e-06,-0.0306663557889047,NsiI.TP426185,0.160377358490566,106
PstI.TP548709,2,61335066,5.46842491708975e-06,0.0440994539103782,PstI.TP548709,0.0660377358490566,106
PstI.TP1059365,4,3535002,1.02891368637005e-05,0.0745134793883578,PstI.TP1059365,0.0235849056603774,106
NsiI.TP481176,1,7350098,3.73950388516769e-05,-0.0191953114981036,NsiI.TP481176,0.245283018867925,106
PstI.TP210200,11,1720,0.00012800521949716,0.0269582265023264,PstI.TP210200,0.108490566037736,106
PstI.TP919648,11,6431,0.000265602668997604,0.0703635470916687,PstI.TP919648,0.0141509433962264,106
PstI.TP1052140,6,19137861,0.000845286537075922,0.0227334547503064,PstI.TP1052140,0.0990566037735849,106
PstI.TP886053,11,6191,0.000970167071473532,-0.0540204146504881,PstI.TP886053,0.0235849056603774,106
PstI.TP170658,4,45392020,0.00123028625463427,-0.0225473122326728,PstI.TP170658,0.136792452830189,106
PstI.TP1100905,3,73743770,0.00124987425056072,-0.0320021626824951,PstI.TP1100905,0.080188679245283,106
NsiI.TP658897,11,17214,0.00135551396638429,-0.0158290919264312,NsiI.TP658897,0.325471698113208,106
PstI.TP744556,1,76101544,0.0016906737433074,0.0149225987123381,PstI.TP744556,0.410377358490566,106
PstI.TP270940,5,68495452,0.00169347279884626,-0.0171085822093301,PstI.TP270940,0.372641509433962,106
NsiI.TP587515,11,16424,0.00182987726609195,-0.0224648629740681,NsiI.TP587515,0.155660377358491,106
PstI.TP849876,1,3050119,0.00219429882307343,0.0275544539324219,PstI.TP849876,0.0990566037735849,106
PstI.TP694382,3,66532430,0.00260833721286907,0.0490733843191863,PstI.TP694382,0.0235849056603774,106
PstI.TP1019197,11,7072,0.00285026215590645,0.0391521777991569,PstI.TP1019197,0.0377358490566038,106
PstI.TP130801,5,69682003,0.00298311481721787,0.0574163689089484,PstI.TP130801,0.0188679245283019,106
PstI.TP880132,3,14454738,0.00312582047926213,0.0145012597573867,PstI.TP880132,0.278301886792453,106
NsiI.TP819458,11,19172,0.00323226909246491,-0.0224996543297841,NsiI.TP819458,0.108490566037736,106
PstI.TP270063,1,17132801,0.00332977729516405,0.0359131078600727,PstI.TP270063,0.0377358490566038,106
PstI.TP527171,11,3934,0.00342170679463257,-0.0582621343156884,PstI.TP527171,0.0141509433962264,106
NsiI.TP535389,11,15757,0.0041813681409947,0.0572961169694922,NsiI.TP535389,0.0141509433962264,106
PstI.TP810944,7,61876950,0.00427016294326741,0.0174256388490522,PstI.TP810944,0.216981132075472,106
PstI.TP584580,11,4194,0.00434420843088814,0.0286834043457467,PstI.TP584580,0.0613207547169811,106
PstI.TP88536,11,742,0.00513087446527809,-0.0490261816094055,PstI.TP88536,0.0283018867924528,106
PstI.TP377456,3,68183917,0.00568827329584509,-0.0201452941419773,PstI.TP377456,0.141509433962264,106
PstI.TP33111,4,60575085,0.00608403427553574,0.0476833021850617,PstI.TP33111,0.0188679245283019,106
PstI.TP432405,2,72662195,0.00626703535396114,-0.0270987990595047,PstI.TP432405,0.0566037735849056,106
PstI.TP1000965,6,57296544,0.00695416816883655,-0.0218581412605997,PstI.TP1000965,0.089622641509434,106
PstI.TP521787,2,70479993,0.00728984389463885,-0.027191781219389,PstI.TP521787,0.0707547169811321,106
PstI.TP282617,3,67991463,0.00738586388305118,0.0243750407585679,PstI.TP282617,0.141509433962264,106
PstI.TP543309,1,77166071,0.00757194325362929,-0.0369453904146192,PstI.TP543309,0.0235849056603774,106
PstI.TP1031498,1,74431906,0.00772749622787662,-0.0599898576028507,PstI.TP1031498,0.0141509433962265,106
NsiI.TP208425,2,68199092,0.00806182803091211,0.0431620897835708,NsiI.TP208425,0.0283018867924528,106
PstI.TP651415,11,4591,0.00831027801773032,0.0234457109906416,PstI.TP651415,0.0754716981132075,106
PstI.TP83640,5,56109668,0.00859964123292742,-0.0286693808160389,PstI.TP83640,0.0471698113207547,106
PstI.TP263277,3,64477115,0.00985869126597351,-0.0152133361625476,PstI.TP263277,0.193396226415094,106
PstI.TP314244,1,76274649,0.0103959336716077,-0.028558308738605,PstI.TP314244,0.0566037735849056,106
NsiI.TP55777,4,64398950,0.010463123541863,0.0183349850378229,NsiI.TP55777,0.108490566037736,106
NsiI.TP646777,2,13780108,0.0108755459867271,-0.043634248141745,NsiI.TP646777,0.0188679245283019,106
PstI.TP1031399,1,1661159,0.0110768045566568,0.0132219749178721,PstI.TP1031399,0.174528301886792,106
PstI.TP371092,10,781117,0.0110910656528852,0.0280716760192312,PstI.TP371092,0.0471698113207547,106
PstI.TP814593,7,58562479,0.0110919650544199,-0.0128996421125589,PstI.TP814593,0.344339622641509,106
PstI.TP1029642,11,7158,0.0111253576017013,0.0305339800185672,PstI.TP1029642,0.0613207547169811,106
PstI.TP568461,3,74315454,0.0117077799359526,0.037869326134629,PstI.TP568461,0.0235849056603774,106
PstI.TP244212,10,50286739,0.0126517492437244,-0.0146293931957186,PstI.TP244212,0.183962264150943,106
PstI.TP298201,6,1375822,0.0128757116720397,-0.0218507972214388,PstI.TP298201,0.0943396226415094,106
PstI.TP115113,4,61331043,0.0129984424108486,0.0323795365378839,PstI.TP115113,0.0330188679245284,106
PstI.TP106962,6,57047383,0.0130561052774876,-0.0255142281070696,PstI.TP106962,0.0707547169811321,106
PstI.TP410821,2,8615723,0.013207374562529,0.0211326402474294,PstI.TP410821,0.0707547169811321,106
PstI.TP747280,5,12790396,0.0132886667153176,-0.0233550819966442,PstI.TP747280,0.0613207547169811,106
PstI.TP1118508,7,4264151,0.0137015267220681,-0.0287221620594519,PstI.TP1118508,0.0283018867924528,106
NsiI.TP440678,11,14284,0.013793279882167,-0.0389421330830497,NsiI.TP440678,0.0235849056603774,106
PstI.TP758217,4,53816542,0.015004993185314,0.0113210431391957,PstI.TP758217,0.349056603773585,106
PstI.TP710312,3,61493650,0.0151388162502212,0.02343855447831,PstI.TP710312,0.080188679245283,106
PstI.TP1099085,10,7953720,0.016094659841454,-0.0301083775422419,PstI.TP1099085,0.0518867924528302,106
NsiI.TP755202,1,57718474,0.0173248824558309,0.0256900801749352,NsiI.TP755202,0.0424528301886793,106
PstI.TP1178902,5,2776062,0.0174876789573643,-0.0402528812587821,PstI.TP1178902,0.0283018867924528,106
PstI.TP79115,4,60133712,0.0176639815822071,-0.0142786911752169,PstI.TP79115,0.254716981132076,106
PstI.TP724037,10,1796215,0.0187146577416068,-0.0289170442800568,PstI.TP724037,0.0613207547169812,106
NsiI.TP551839,11,15945,0.0191518647452727,-0.0120764711722769,NsiI.TP551839,0.320754716981132,106
NsiI.TP321288,11,12651,0.0191836714797363,0.0145588864937223,NsiI.TP321288,0.179245283018868,106
NsiI.TP825259,11,19257,0.0195177859248186,-0.0144691185898368,NsiI.TP825259,0.216981132075472,106
PstI.TP929497,2,60716322,0.0216154115477073,0.0164847400313997,PstI.TP929497,0.117924528301887,106
PstI.TP1250993,4,666401,0.0216558118874459,0.0135668445197231,PstI.TP1250993,0.283018867924528,106
