SNP,Chromosome,Position,P.value,maf,effect
GFSSContig2914_315,3,73150306,0.00400482314530651,NA,6.93201893283482
GFSSContig12466_180,6,46574607,0.00498228721505237,NA,5.7408410589304
GFSSContig11513_84,7, 1805729,0.00226697583793998,NA,-5.38093876470421
GFSSContig18221_1150,7, 5395966,1.27550226940258e-06,NA,6.64960173537022
GFSSContig4757_256,7,64751316,0.00984388853471877,NA,-5.13720248539495
PstI.TP14229,9,57790410,2.63826973505177e-08,NA,9.92459579948508
PstI.TP25758,1,17466771,0.00872333435361726,NA,-6.33139703507557
PstI.TP30857,1,74846682,0.00196563442358739,NA,5.96131835045394
PstI.TP42359,3,20536087,0.00951794446118694,NA,6.93568023728688
PstI.TP42608,7,56772896,0.00400486725891404,NA,6.15046379413271
PstI.TP55799,1,17484725,0.00998144166265081,NA,-6.34629891871134
PstI.TP56127,3,71484332,0.00586513970287103,NA,4.90187487868109
PstI.TP63339,1,10084284,0.00832035935605615,NA,-243.960831861335
PstI.TP70396,3,57646012,0.00860937345616473,NA,-34.6559933593844
PstI.TP114424,1,73494664,0.00187633214561155,NA,8.47342268690266
PstI.TP123646,11,    1023,0.000168083899656994,NA,27.1499572408147
PstI.TP129025,11,    1082,0.00360928760584876,NA,-6.42555543811195
PstI.TP130434,10, 4822323,0.00903614385208641,NA,-7.32951948359727
PstI.TP132096,11,    1111,0.00833959256735275,NA,5.60248779743265
PstI.TP144413,11,    1220,0.00773344472722732,NA,4.68399272100479
PstI.TP144616,1,58204165,0.00537588888304902,NA,-5.99951394818294
PstI.TP161021,11,    1327,0.00793829319290076,NA,-4.91060659800711
PstI.TP170420,4,58173244,0.00420112703352848,NA,-36.6720909418726
PstI.TP174184,2,58642963,0.00012409450892044,NA,-9.01775647626956
PstI.TP176663,10, 1133877,0.00926644814716853,NA,13.549635394622
PstI.TP181127,11,    1485,0.00889932789646082,NA,7.24455335955668
PstI.TP181916,11,    1495,0.00832866796793828,NA,6.86101978723828
PstI.TP183711,1,20086049,0.00325654945786313,NA,-9.55009208603966
PstI.TP187975,1,78022358,6.34683168284532e-08,NA,23.9625162624482
PstI.TP191324,4,16297801,0.00748195059774004,NA,23.2751207074381
PstI.TP243580,1,75922486,0.00479991627894577,NA,-6.51349379982673
PstI.TP256298,5,59456213,0.00205660607380472,NA,9.67254187720648
PstI.TP258621,1,74361721,0.00790267884750231,NA,9.37458899179325
PstI.TP265310,6,60430494,8.53369688045259e-05,NA,-17.1549874265614
PstI.TP288641,1,27158173,0.00705104659680864,NA,10.9835073418829
PstI.TP318526,11,    2522,0.00361701781528639,NA,8.24174678349162
PstI.TP333031,11,    2627,0.00892777503102198,NA,5.38947831589782
PstI.TP375377,11,    2938,0.00556833064204852,NA,-6.34087240655743
PstI.TP409507,10,56313003,0.00732811345576522,NA,-9.78504084232749
