SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.93148406530333,-0.0121432112445212,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.386599149813012,-0.11363000248963,0.0808345748213998,124
PstI.TP989644,1,80828,0.459372430773454,0.0641572294755822,0.193612603177584,124
PstI.TP312105,1,81356,0.894381568402456,-0.00820154041941562,0.416423992334501,124
NsiI.TP481742,1,154583,0.428858509312736,-0.0539913073154359,0.295198594684769,124
PstI.TP863331,1,161269,0.143016425618376,-0.20103479978441,0.0645161290322581,124
NsiI.TP71772,1,180079,0.064479537355556,-0.131490722555826,0.221782537639579,124
NsiI.TP611047,1,185165,0.847186865063285,0.032511880977698,0.0443548387096774,124
NsiI.TP611046,1,185173,0.620142206002715,-0.0489863883217571,0.10642563590511,124
PstI.TP1169914,1,194807,0.137011025285775,0.222589060777882,0.0348666002097252,124
NsiI.TP96063,1,195779,0.862809499515049,0.0165841647647624,0.377127800854126,124
PstI.TP1189410,1,250990,0.195950031648637,0.610755360168781,0.0942532590141497,124
NsiI.TP521153,1,258294,0.740613741209235,0.0397440544372488,0.0600097459463824,124
PstI.TP271714,1,262844,0.369310644917017,-0.105994807574921,0.0736879019484056,124
PstI.TP931820,1,284314,0.109791797074295,-0.340405988725939,0.0282258064516129,124
NsiI.TP426085,1,284999,0.573175421131476,0.137939618435109,0.0216870169890613,124
NsiI.TP148773,1,285352,0.232677705987345,-0.125404812188201,0.120967741935484,124
PstI.TP710662,1,335281,0.615037844710187,-0.0914422551678657,0.0337891263528228,124
NsiI.TP579900,1,335878,0.725029296591526,0.083577247549397,0.0202828500830398,124
NsiI.TP443857,1,339059,0.710462163220776,-0.0609687200144592,0.0611820331189106,124
PstI.TP1043926,1,365816,0.521571232468062,0.0631847814058226,0.121485343659031,124
NsiI.TP414280,1,378096,0.66508128687829,0.0742753928334041,0.315423150882954,124
NsiI.TP807695,1,389941,0.523245270518158,0.0508720348242826,0.216235613938984,124
NsiI.TP701463,1,396123,0.970888015458381,-0.00893231396599559,0.0213673815416811,124
PstI.TP585790,1,399151,0.683505948094439,0.13518387702515,0.0471973182712115,124
NsiI.TP622255,1,399695,0.415027648003654,4.23373869910984,0.00104355379592536,124
PstI.TP948856,1,403321,0.846603259458099,0.0135337777025572,0.419434285980477,124
PstI.TP1037554,1,403777,0.2809387924688,-0.139774230650218,0.0704868593303063,124
NsiI.TP122940,1,430012,0.283849028774235,0.089320847310578,0.133135463209497,124
NsiI.TP755662,1,447763,0.815092005102058,-0.0771870351616277,0.0208355938739913,124
NsiI.TP703893,1,450123,0.700204388663442,0.035501938476785,0.43928806104718,124
PstI.TP1026667,1,480929,0.483381234383587,0.211788127925661,0.0143632884337531,124
NsiI.TP413787,1,481003,0.485319564474489,-0.0605718081528912,0.177688947990682,124
PstI.TP213420,1,508729,0.105938526440847,-0.878605448245217,0.0407113677084792,124
NsiI.TP591161,1,512907,0.707026327498809,0.0277280314824402,0.174018793915323,124
PstI.TP747136,1,552332,0.581906939752038,0.222517845170426,0.0501779317256426,124
PstI.TP184304,1,572620,0.325387437355135,0.0577210121428499,0.440869115839932,124
PstI.TP1132231,1,588023,0.808870310713335,-0.0178136433604753,0.186856789803046,124
NsiI.TP144536,1,588858,0.252400567130136,-0.413423368827637,0.0104514541294699,124
PstI.TP536170,1,662254,0.325896730517736,0.0695185949348346,0.295834643837214,124
PstI.TP1181766,1,679657,0.209017940883625,-0.573137823075728,0.0150783352416886,124
PstI.TP854736,1,683267,0.168417602296611,-0.197649865378369,0.0492294997394035,124
PstI.TP83381,1,713539,0.589200195997768,0.0609833423578552,0.116935483870968,124
PstI.TP94792,1,731905,0.900224509873843,0.00766135209143304,0.357148578601959,124
NsiI.TP802651,1,754114,0.321378006569605,0.0981655166206579,0.0652982772739212,124
NsiI.TP513479,1,757107,0.960737920727122,-0.00866399166194531,0.2175801321918,124
PstI.TP1039014,1,759496,0.830701025689642,-0.0244309180880515,0.146467583396432,124
PstI.TP1248576,1,760805,0.66216828387951,-0.0344736925001493,0.162602394763079,124
NsiI.TP241552,1,773227,0.701218552678429,-0.0233788297787238,0.357407225853359,124
NsiI.TP241535,1,773253,0.523287103865251,0.0621171558254355,0.0874235998256212,124
NsiI.TP282375,1,773642,0.724321325941759,0.0299255110686266,0.148036204621174,124
PstI.TP579974,1,783866,0.222636821340409,-0.16717694295783,0.0714413352530614,124
PstI.TP1090052,1,815564,0.480720000084424,-0.0569110896665265,0.311068400618672,124
NsiI.TP199750,1,819727,0.917051622280575,0.00941027995894728,0.120503896592993,124
PstI.TP537601,1,822113,0.45448970861199,0.112924967815945,0.0515538066277523,124
PstI.TP686078,1,827145,0.567430167340189,-0.286208629810785,0.0802160851208525,124
NsiI.TP585976,1,829048,0.170836622110365,0.150954146092892,0.133196119027159,124
NsiI.TP603024,1,882892,0.160763407750802,0.11309116883146,0.356513988518707,124
