"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00943738656987296,0.00980036297640653,0.00980036297640653,0.0123411978221416,0.0159709618874773,0.023956442831216,0.0348457350272232
"0.05",0.0493647912885662,0.0519056261343013,0.0540834845735027,0.058076225045372,0.0693284936479129,0.0950998185117967,0.133212341197822
"0.1",0.0994555353901996,0.103085299455535,0.10453720508167,0.116152450090744,0.141560798548094,0.193829401088929,0.256624319419238
"0.2",0.199637023593466,0.204718693284936,0.211615245009074,0.232304900181488,0.26497277676951,0.348094373865699,0.442468239564428
"0.3",0.2994555353902,0.307078039927405,0.317604355716878,0.341923774954628,0.386206896551724,0.478765880217786,0.600725952813067
"0.4",0.399637023593466,0.412341197822142,0.423593466424682,0.451905626134301,0.4994555353902,0.621052631578947,0.742649727767695
"0.5",0.4994555353902,0.511796733212341,0.52486388384755,0.557894736842105,0.621052631578947,0.742649727767695,0.872958257713249
"0.6",0.599637023593466,0.608348457350272,0.622141560798548,0.657713248638839,0.720145190562613,0.850816696914701,0.987658802177858
"0.7",0.6994555353902,0.709255898366606,0.720145190562613,0.762250453720508,0.82431941923775,0.964065335753176,1
"0.8",0.799637023593466,0.815607985480944,0.826497277676951,0.865335753176044,0.935753176043557,1,1
"0.9",0.8994555353902,0.913248638838476,0.928130671506352,0.972050816696915,1,1,1
"1",0.999637023593466,1,1,1,1,1,1
