"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00943738656987296,0.00980036297640653,0.0108892921960073,0.014519056261343,0.0235934664246824,0.0511796733212341,0.0972776769509982
"0.05",0.0493647912885662,0.052994555353902,0.0548094373865699,0.0686025408348457,0.0958257713248639,0.17459165154265,0.293647912885662
"0.1",0.0994555353901996,0.10562613430127,0.112885662431942,0.133212341197822,0.180036297640653,0.301633393829401,0.471869328493648
"0.2",0.199637023593466,0.212341197822142,0.22540834845735,0.264246823956443,0.333938294010889,0.51470054446461,0.752087114337568
"0.3",0.2994555353902,0.313248638838475,0.32994555353902,0.380036297640653,0.467876588021779,0.694010889292196,0.96043557168784
"0.4",0.399637023593466,0.418874773139746,0.436297640653358,0.497277676950998,0.597822141560799,0.858076225045372,1
"0.5",0.4994555353902,0.518693284936479,0.537205081669691,0.603629764065336,0.729582577132486,0.992377495462795,1
"0.6",0.599637023593466,0.627223230490018,0.650090744101633,0.728130671506352,0.859528130671506,1,1
"0.7",0.6994555353902,0.727041742286751,0.75426497277677,0.833393829401089,0.967332123411978,1,1
"0.8",0.799637023593466,0.826497277676951,0.850090744101633,0.928493647912886,1,1,1
"0.9",0.8994555353902,0.930308529945554,0.958983666061706,1,1,1,1
"1",0.999637023593466,1,1,1,1,1,1
