SNP,Chromosome,Position,P.value,maf,effect
PstI.TP288641,1,27158173,0.00286140259130168,NA,-0.036156928498539
PstI.TP944748,1,64883503,0.00646108714987535,NA,-0.0398067804148511
PstI.TP876794,1,65066495,0.00646599902210192,NA,0.0355635682884015
PstI.TP747261,1,76107837,0.00681096907214628,NA,0.0741518376202204
NsiI.TP499934,1,76362422,0.00649333332705996,NA,-0.0232345273363032
PstI.TP172804,1,79485436,0.00581390237787463,NA,-0.0368626289151787
PstI.TP1216566,1,79599777,0.00501980987512677,NA,0.0387425312083516
PstI.TP576366,2,  375350,1.5874167073057e-06,NA,0.0774946426336654
PstI.TP211963,2, 1768552,0.00463203952303838,NA,0.0706618960852587
PstI.TP360841,2, 2832783,6.02613495510704e-05,NA,0.0309446206197453
PstI.TP18098,2,23769344,0.00122687657677886,NA,0.037400724416254
PstI.TP840565,2,31129874,0.0023700202814064,NA,-0.0429722355905025
PstI.TP548709,2,61335066,0.000192599749507938,NA,0.0416342566795292
PstI.TP977916,2,67063264,0.00311956308717691,NA,0.0555463338869235
NsiI.TP688484,2,70530734,0.007295447152119,NA,0.0353163409797928
PstI.TP163375,2,71379619,0.00325148630051068,NA,-0.048563382210896
PstI.TP13629,2,74748191,0.00370689451390638,NA,-0.0462747178574731
NsiI.TP436966,3,  208286,9.65857242992371e-05,NA,0.0531250482481547
PstI.TP211419,3,12715735,0.00701106043216954,NA,0.0896186355761452
PstI.TP724939,3,66915295,2.90191674301212e-06,NA,0.0486399295268315
PstI.TP568461,3,74315454,0.00450170715468871,NA,0.0608962871020452
PstI.TP256804,4, 2309598,0.00852407820245581,NA,-0.0289838024964969
PstI.TP41452,4,57358774,0.000105972829167202,NA,-0.0402729550611606
PstI.TP644170,5,13189719,0.000125333629056844,NA,0.0753211530357789
PstI.TP1251020,7, 1288842,0.0073496234891814,NA,-0.0460522193663148
PstI.TP862169,7,60979712,0.00210732289949137,NA,-0.0357968927397149
NsiI.TP502082,10, 1262753,0.00283941450188353,NA,-0.0562246567108762
PstI.TP85647,10,60886778,2.61788806795587e-07,NA,0.0790507753784944
PstI.TP89007,11,     746,0.00964724803506414,NA,0.0298417627673926
PstI.TP1124649,11,    7892,0.000143122272004605,NA,-0.043726139308994
PstI.TP1199327,11,    8475,0.00872204416859395,NA,-0.0230337576898801
PstI.TP1239800,11,    8727,0.00403381669365188,NA,-0.0212338546169542
NsiI.TP622507,11,   16837,0.00361991920269608,NA,-0.0333836068692084
