"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00924295774647887,0.0096830985915493,0.0096830985915493,0.011443661971831,0.0136443661971831,0.019806338028169,0.0277288732394366
"0.05",0.0492957746478873,0.0501760563380282,0.051056338028169,0.0563380281690141,0.0660211267605634,0.0871478873239437,0.107834507042254
"0.1",0.0994718309859155,0.103433098591549,0.106073943661972,0.117517605633803,0.131161971830986,0.165052816901408,0.206866197183099
"0.2",0.199383802816901,0.206866197183099,0.210387323943662,0.226232394366197,0.245158450704225,0.303257042253521,0.358274647887324
"0.3",0.299295774647887,0.308538732394366,0.316021126760563,0.328785211267606,0.35431338028169,0.423415492957746,0.48987676056338
"0.4",0.399207746478873,0.40580985915493,0.413732394366197,0.4375,0.46919014084507,0.546214788732394,0.632482394366197
"0.5",0.49955985915493,0.508802816901408,0.513644366197183,0.540492957746479,0.58362676056338,0.671214788732394,0.762323943661972
"0.6",0.599471830985915,0.608274647887324,0.616197183098592,0.641725352112676,0.684859154929577,0.780369718309859,0.868838028169014
"0.7",0.699383802816901,0.70862676056338,0.717869718309859,0.747359154929577,0.79181338028169,0.879841549295775,0.975792253521127
"0.8",0.799295774647887,0.804577464788732,0.814260563380282,0.838908450704225,0.884683098591549,0.97931338028169,1
"0.9",0.899207746478873,0.908890845070423,0.921654929577465,0.945862676056338,0.992077464788732,1,1
"1",0.99955985915493,1,1,1,1,1,1
