"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00924295774647887,0.0101232394366197,0.0110035211267606,0.011443661971831,0.0136443661971831,0.0176056338028169,0.0250880281690141
"0.05",0.0492957746478873,0.0519366197183099,0.0532570422535211,0.0580985915492958,0.0660211267605634,0.085387323943662,0.11487676056338
"0.1",0.0994718309859155,0.103433098591549,0.106073943661972,0.11487676056338,0.127200704225352,0.155369718309859,0.196742957746479
"0.2",0.199383802816901,0.205985915492958,0.209947183098592,0.226672535211268,0.249119718309859,0.306778169014085,0.362235915492958
"0.3",0.299295774647887,0.305897887323944,0.310739436619718,0.324823943661972,0.352552816901408,0.414172535211268,0.48943661971831
"0.4",0.399207746478873,0.407130281690141,0.414172535211268,0.442341549295775,0.470950704225352,0.547975352112676,0.63556338028169
"0.5",0.49955985915493,0.505721830985915,0.51056338028169,0.533890845070423,0.577904929577465,0.657570422535211,0.746038732394366
"0.6",0.599471830985915,0.607834507042254,0.615757042253521,0.639524647887324,0.679577464788732,0.770246478873239,0.857834507042254
"0.7",0.699383802816901,0.711267605633803,0.722711267605634,0.747359154929577,0.794894366197183,0.883362676056338,0.980633802816901
"0.8",0.799295774647887,0.808978873239437,0.819982394366197,0.845070422535211,0.889964788732394,0.985475352112676,1
"0.9",0.899207746478873,0.911091549295775,0.920334507042254,0.947183098591549,0.994278169014085,1,1
"1",0.99955985915493,1,1,1,1,1,1
