"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00924295774647887,0.0101232394366197,0.0105633802816901,0.0105633802816901,0.0123239436619718,0.019806338028169,0.0268485915492958
"0.05",0.0492957746478873,0.0523767605633803,0.0536971830985915,0.0607394366197183,0.0682218309859155,0.0902288732394366,0.121919014084507
"0.1",0.0994718309859155,0.102112676056338,0.106073943661972,0.117077464788732,0.130281690140845,0.16637323943662,0.206866197183099
"0.2",0.199383802816901,0.204225352112676,0.20818661971831,0.219630281690141,0.243838028169014,0.299295774647887,0.357834507042254
"0.3",0.299295774647887,0.301496478873239,0.308978873239437,0.327024647887324,0.358274647887324,0.423415492957746,0.492957746478873
"0.4",0.399207746478873,0.403609154929577,0.410651408450704,0.43794014084507,0.470510563380282,0.559419014084507,0.641285211267606
"0.5",0.49955985915493,0.509242957746479,0.518485915492958,0.550616197183099,0.59419014084507,0.671214788732394,0.759683098591549
"0.6",0.599471830985915,0.607834507042254,0.618838028169014,0.641285211267606,0.680457746478873,0.768485915492958,0.868397887323944
"0.7",0.699383802816901,0.707746478873239,0.716549295774648,0.748679577464789,0.790492957746479,0.891285211267606,0.974031690140845
"0.8",0.799295774647887,0.810299295774648,0.819102112676056,0.852552816901408,0.900088028169014,0.983714788732394,1
"0.9",0.899207746478873,0.90625,0.914612676056338,0.940140845070423,0.983714788732394,1,1
"1",0.99955985915493,1,1,1,1,1,1
