SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP820348,1,64116607,5.28839597445915e-06,0.0163934426229508,122,0,0.187847594309542,-0.124943705369909
PstI.TP360841,2, 2832783,1.64651132895013e-05,0.39344262295082,122,0,0.166623158727004,0.0339574697698538
PstI.TP947391,1, 4891496,3.12655983666362e-05,0.040983606557377,122,0,0.154853195626473,0.0667322030812763
PstI.TP809778,10, 8543510,5.15009276418124e-05,0.0327868852459016,122,0,0.145801419305555,0.0791892114832113
PstI.TP548709,2,61335066,5.78478214745856e-05,0.0573770491803279,122,0,0.143707372165157,0.0475988979689613
PstI.TP457393,1,60097068,5.79394151027995e-05,0.233606557377049,122,0,0.143678900940648,-0.0267892935893441
PstI.TP152056,5,64031521,7.2915951925421e-05,0.0614754098360656,122,0,0.139551813300137,0.0583999917161789
PstI.TP118856,3,37389858,9.16952039659771e-05,0.0163934426229508,122,0,0.135458631226315,0.106099882760022
NsiI.TP51047,2,13453548,9.51837081512264e-05,0.0368852459016393,122,0,0.134793655979773,-0.059271925827852
NsiI.TP502082,10, 1262753,9.53308133767599e-05,0.0286885245901639,122,0,0.134766165024039,-0.070988051028248
PstI.TP644170,5,13189719,0.000137341873536223,0.0286885245901639,122,0,0.12829286358812,0.0790652905480336
PstI.TP993272,2,58286678,0.000176977979458809,0.459016393442623,122,0,0.12382879848877,-0.0658543367385098
PstI.TP288641,1,27158173,0.000179404794333263,0.0532786885245902,122,0,0.123589745069256,-0.0540242770482042
PstI.TP1124649,11,    7892,0.000181047977835483,0.0778688524590164,122,0,0.123429754051923,-0.0444992879750079
PstI.TP374544,3,63699323,0.00018787744424371,0.0204918032786885,122,0,0.122780339167226,-0.090733788171384
PstI.TP985838,3,58380810,0.000188394773937502,0.0737704918032787,122,0,0.122732134282199,-0.047698406834314
PstI.TP1118313,8, 3139823,0.000191939666576935,0.491803278688525,122,0,0.122405419763857,-0.0252012445042296
NsiI.TP66747,11,    9923,0.000193200803579939,0.0409836065573771,122,0,0.122290673942287,0.065444057833036
PstI.TP938416,11,    6563,0.000201947771599226,0.0450819672131147,122,0,0.121515310646409,-0.0494022741037811
PstI.TP1059365,4, 3535002,0.000206536552866908,0.0204918032786885,122,0,0.12112217550508,0.0901190199714022
PstI.TP325958,3,54129415,0.000215480802199573,0.327868852459016,122,0,0.120380944825608,-0.0226355057598485
PstI.TP318872,4,54744673,0.000224328817072894,0.483606557377049,122,0,0.119678039256926,0.0241696204523367
NsiI.TP560012,11,   16067,0.00022626919853244,0.311475409836066,122,0,0.119527686840446,-0.0247660348750512
NsiI.TP95031,6,54950661,0.000238632399344424,0.0245901639344263,122,0,0.118599643065785,-0.0817559996416773
NsiI.TP550633,11,   15924,0.000245900268767008,0.0245901639344263,122,0,0.118076778134943,-0.0625444759373923
PstI.TP1147160,7,44396170,0.000280586403577745,0.450819672131148,122,0,0.115781460588009,-0.0586563599322011
PstI.TP705967,1, 5858828,0.00031227264212773,0.0819672131147541,122,0,0.113925591142472,0.0401510210806269
PstI.TP641744,2,61738293,0.000391948233130217,0.225409836065574,122,0,0.109999577135783,-0.0246500788818205
PstI.TP704666,4,61217735,0.000418009268371543,0.0204918032786885,122,0,0.108891388276947,0.0854479004768152
PstI.TP788586,6,57442567,0.000428590752109347,0.336065573770492,122,0,0.108461505559923,0.0360150029214221
PstI.TP1021466,1,68344473,0.000503468207085605,0.0409836065573771,122,0,0.105698973120287,-0.0473148486015798
PstI.TP181697,8, 2683686,0.000537966370798661,0.0163934426229508,122,0,0.104565115571415,0.0932191145597336
PstI.TP865412,3,66830234,0.000736729870490442,0.0163934426229508,122,0,0.0992116658667521,-0.0908014813129238
PstI.TP976293,2,66188757,0.000737787223872896,0.122950819672131,122,0,0.0991873461001076,0.0273532556930639
PstI.TP318422,3,54362877,0.000773432988573712,0.479508196721311,122,0,0.0983877399852954,0.0208459705184581
PstI.TP504809,4, 5155593,0.000818384323206364,0.401639344262295,122,0,0.097431659337137,0.0327097245011393
PstI.TP731882,3,19716780,0.000824392805002465,0.0614754098360656,122,0,0.0973079632966976,0.0487662358642132
PstI.TP769847,9, 2435845,0.000843810083287535,0.0122950819672131,122,0,0.0969144559838897,-0.103191217134636
NsiI.TP469220,11,   14746,0.000865102154440736,0.0245901639344263,122,0,0.0964934972058402,-0.0565399908790708
NsiI.TP529124,3,63127607,0.00092239978272242,0.131147540983607,122,0,0.0954114449750169,-0.0333347158166697
