SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP1124649,11,7892,2.21808259367626e-07,-0.00629818909295238,PstI.TP1124649,0.0778688524590164,122
PstI.TP532426,7,64966356,4.33301851888344e-06,0.00290247268636062,PstI.TP532426,0.487704918032787,122
PstI.TP288641,1,27158173,7.66104784941492e-05,-0.00549083670878568,PstI.TP288641,0.0532786885245902,122
PstI.TP242731,3,28459042,0.000324523515852238,-0.0040328534579973,PstI.TP242731,0.0737704918032787,122
PstI.TP724939,3,66915295,0.000450982799211089,0.00393383742994709,PstI.TP724939,0.0655737704918032,122
PstI.TP809778,10,8543510,0.000539624294057379,0.00655576837301199,PstI.TP809778,0.0327868852459016,122
PstI.TP643379,3,5147929,0.00152394274812529,0.0032861372379826,PstI.TP643379,0.0737704918032787,122
PstI.TP85647,10,60886778,0.00172494017131452,0.00442682143124409,PstI.TP85647,0.0532786885245902,122
PstI.TP1199327,11,8475,0.00433691393720951,-0.00279138135032102,PstI.TP1199327,0.180327868852459,122
PstI.TP360841,2,2832783,0.00569462599796673,0.00194121962259649,PstI.TP360841,0.39344262295082,122
NsiI.TP499934,1,76362422,0.00593397117853952,-0.00244699984329908,NsiI.TP499934,0.19672131147541,122
PstI.TP644170,5,13189719,0.00688029935054134,0.00489949572363777,PstI.TP644170,0.0286885245901639,122
PstI.TP502131,1,59426545,0.0071276559122095,0.00664524294847446,PstI.TP502131,0.0204918032786885,122
PstI.TP325958,3,54129415,0.010599089863561,-0.00181421652866672,PstI.TP325958,0.327868852459016,122
PstI.TP1239800,11,8727,0.0118206262348902,-0.00203256323166243,PstI.TP1239800,0.377049180327869,122
PstI.TP770895,1,13263569,0.0118678058195165,0.00265186965496921,PstI.TP770895,0.151639344262295,122
PstI.TP1019197,11,7072,0.0119697599357646,0.00550439267999935,PstI.TP1019197,0.0327868852459016,122
PstI.TP1220434,6,57879537,0.0148024457951971,-0.00679412355438701,PstI.TP1220434,0.0163934426229508,122
PstI.TP673993,7,55674206,0.0160470697944588,0.00109335051034462,PstI.TP673993,0.258196721311475,122
