SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP820348,1,64116607,0.000754064526588464,NA,0.0163934426229508,122
PstI.TP720017,11,4972,0.000999888792471043,NA,0.0655737704918032,122
PstI.TP360841,2,2832783,0.00105425572397693,NA,0.39344262295082,122
NsiI.TP436966,3,208286,0.00139772005380598,NA,0.0983606557377049,122
PstI.TP1100905,3,73743770,0.00254994968572415,NA,0.0737704918032787,122
PstI.TP935651,4,66370793,0.00277991223237747,NA,0.19672131147541,122
PstI.TP325958,3,54129415,0.00385294658474161,NA,0.327868852459016,122
NsiI.TP533643,3,471619,0.0040883270564983,NA,0.0737704918032787,122
NsiI.TP529124,3,63127607,0.00409985162904051,NA,0.131147540983607,122
NsiI.TP66747,11,9923,0.00434746230237306,NA,0.0409836065573771,122
PstI.TP532669,4,3498516,0.00459234853118475,NA,0.491803278688525,122
PstI.TP1086009,9,47254131,0.00591352251627091,NA,0.0737704918032787,122
PstI.TP457393,1,60097068,0.00598168862924615,NA,0.233606557377049,122
PstI.TP308053,1,8330660,0.0060395914571857,NA,0.10655737704918,122
PstI.TP288641,1,27158173,0.00645317140085597,NA,0.0532786885245902,122
NsiI.TP179941,8,55948810,0.00669377720960334,NA,0.0491803278688525,122
PstI.TP1107519,9,3315165,0.00725249033790593,NA,0.0450819672131147,122
PstI.TP569914,5,1262747,0.00732759863679336,NA,0.290983606557377,122
NsiI.TP550633,11,15924,0.00746198486751016,NA,0.0245901639344263,122
PstI.TP809778,10,8543510,0.00888017221063126,NA,0.0327868852459016,122
PstI.TP94114,1,68081418,0.00942621389537762,NA,0.0532786885245902,122
PstI.TP383705,9,46040507,0.00976374883288914,NA,0.0286885245901639,122
PstI.TP1268585,1,2988383,0.0118155463624556,NA,0.364754098360656,122
PstI.TP374544,3,63699323,0.0118221803648438,NA,0.0204918032786885,122
PstI.TP1124649,11,7892,0.0120566011377693,NA,0.0778688524590164,122
PstI.TP568461,3,74315454,0.0122062163222421,NA,0.0245901639344263,122
PstI.TP982139,4,41445278,0.0123460457921608,NA,0.0983606557377049,122
PstI.TP532426,7,64966356,0.0133774584629186,NA,0.487704918032787,122
PstI.TP85647,10,60886778,0.0138418289337529,NA,0.0532786885245902,122
PstI.TP535893,1,73975816,0.0139842733877381,NA,0.0450819672131147,122
PstI.TP576366,2,375350,0.0142099141305938,NA,0.0409836065573771,122
PstI.TP118856,3,37389858,0.0143177401262678,NA,0.0163934426229508,122
PstI.TP762971,11,5268,0.0143275692840533,NA,0.0901639344262295,122
PstI.TP318872,4,54744673,0.0147262666181691,NA,0.483606557377049,122
PstI.TP504809,4,5155593,0.01480477426062,NA,0.401639344262295,122
PstI.TP269566,3,63644939,0.0151842547317007,NA,0.290983606557377,122
PstI.TP530837,1,65836675,0.015820444700121,NA,0.10655737704918,122
PstI.TP704666,4,61217735,0.0171318160081648,NA,0.0204918032786885,122
PstI.TP719659,10,54993631,0.0172239183893749,NA,0.405737704918033,122
PstI.TP1199997,1,3471828,0.0174466524703208,NA,0.0245901639344262,122
NsiI.TP388907,2,71256645,0.0176031536445482,NA,0.262295081967213,122
PstI.TP850689,6,49449385,0.0176605053940326,NA,0.0245901639344262,122
PstI.TP248498,10,57422064,0.0188796075976828,NA,0.0286885245901639,122
PstI.TP1019197,11,7072,0.020262177940144,NA,0.0327868852459016,122
NsiI.TP39740,2,186613,0.0210161835546745,NA,0.0778688524590164,122
PstI.TP548709,2,61335066,0.0214025195463368,NA,0.0573770491803279,122
PstI.TP437672,11,3353,0.021526188972152,NA,0.069672131147541,122
PstI.TP527171,11,3934,0.0216031438103933,NA,0.0163934426229508,122
NsiI.TP457503,11,14566,0.0220208708506938,NA,0.040983606557377,122
PstI.TP724939,3,66915295,0.0227430631400148,NA,0.0655737704918032,122
PstI.TP459896,11,3510,0.0230401259767129,NA,0.0860655737704918,122
PstI.TP1015835,1,6514843,0.0237030778082242,NA,0.188524590163934,122
PstI.TP838226,7,56380657,0.0244149045284469,NA,0.040983606557377,122
PstI.TP643379,3,5147929,0.0246387678407704,NA,0.0737704918032787,122
NsiI.TP45036,3,389776,0.0249359846892399,NA,0.0573770491803279,122
NsiI.TP502082,10,1262753,0.0249883864998316,NA,0.0286885245901639,122
PstI.TP644170,5,13189719,0.0250155673043462,NA,0.0286885245901639,122
NsiI.TP502976,3,7719502,0.0259417094507551,NA,0.069672131147541,122
PstI.TP41440,3,59899767,0.0263095301354834,NA,0.0737704918032787,122
PstI.TP352846,1,71717994,0.0263884804887162,NA,0.266393442622951,122
PstI.TP513843,3,2577255,0.0264909582474639,NA,0.30327868852459,122
PstI.TP207042,3,68906982,0.0269735560283846,NA,0.0532786885245902,122
PstI.TP1027226,10,5400847,0.0272682333887169,NA,0.270491803278688,122
PstI.TP731882,3,19716780,0.0273948799785224,NA,0.0614754098360656,122
NsiI.TP360999,1,10465743,0.0276387233521866,NA,0.0901639344262295,122
PstI.TP350552,11,2761,0.0279592841751332,NA,0.0532786885245902,122
NsiI.TP252602,1,68982448,0.0285316454497367,NA,0.0327868852459017,122
PstI.TP985838,3,58380810,0.0295308359623571,NA,0.0737704918032787,122
PstI.TP172804,1,79485436,0.0295570793481909,NA,0.0942622950819673,122
NsiI.TP560012,11,16067,0.0312291719187176,NA,0.311475409836066,122
PstI.TP326785,7,57293650,0.0312395031716087,NA,0.0245901639344262,122
PstI.TP181697,8,2683686,0.0316469348184435,NA,0.0163934426229508,122
PstI.TP788586,6,57442567,0.0319019962677526,NA,0.336065573770492,122
PstI.TP819138,3,57316499,0.0319356326855952,NA,0.0204918032786885,122
PstI.TP769847,9,2435845,0.0328999902556385,NA,0.0122950819672131,122
PstI.TP972096,2,3042190,0.0338697751920357,NA,0.0245901639344262,122
PstI.TP749310,2,9525754,0.0339870487326477,NA,0.258196721311475,122
PstI.TP417854,8,3908674,0.0347706180500297,NA,0.0327868852459016,122
PstI.TP1231486,2,73904492,0.0354614982296638,NA,0.25,122
NsiI.TP66114,9,57265279,0.0357774883010162,NA,0.069672131147541,122
NsiI.TP509771,7,63795912,0.0359348479818598,NA,0.311475409836066,122
PstI.TP1216346,7,1189753,0.0361492651798739,NA,0.0655737704918033,122
PstI.TP641744,2,61738293,0.0361612187076702,NA,0.225409836065574,122
PstI.TP1181476,5,2299991,0.0369292320362005,NA,0.254098360655738,122
PstI.TP502131,1,59426545,0.0371041062782995,NA,0.0204918032786885,122
PstI.TP365645,1,61353360,0.0373827024800638,NA,0.114754098360656,122
PstI.TP972953,1,7984963,0.037636971090034,NA,0.44672131147541,122
NsiI.TP181198,8,55572072,0.0380927423768678,NA,0.14344262295082,122
PstI.TP533375,11,3989,0.0383520816970291,NA,0.118852459016393,122
PstI.TP875866,4,64992383,0.038624629930695,NA,0.0368852459016393,122
PstI.TP1001032,4,6463834,0.0391969698602525,NA,0.221311475409836,122
PstI.TP756560,6,30981137,0.0394351527496549,NA,0.442622950819672,122
NsiI.TP663012,9,52480175,0.0394407428475085,NA,0.348360655737705,122
PstI.TP552710,11,4086,0.0395224389777599,NA,0.0204918032786885,122
PstI.TP444076,11,3404,0.0396031372496167,NA,0.172131147540984,122
PstI.TP716101,6,47677795,0.0423892920904552,NA,0.209016393442623,122
PstI.TP394317,11,3076,0.0438131071223462,NA,0.0368852459016393,122
PstI.TP579186,1,19637965,0.0450152891263595,NA,0.454918032786885,122
PstI.TP9255,11,64,0.0450385434044796,NA,0.102459016393443,122
PstI.TP722242,1,6187691,0.0459434812088089,NA,0.0163934426229508,122
PstI.TP897375,11,6255,0.0464096438188079,NA,0.0614754098360656,122
PstI.TP747216,6,57493875,0.0465406204904216,NA,0.0122950819672131,122
