"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00975725844835792,0.0104712041884817,0.0111851499286054,0.0135649690623513,0.0176106615897192,0.0264159923845788,0.0392670157068063
"0.05",0.049738219895288,0.0516420752022846,0.0533079485959067,0.0590195145168967,0.0709186101856259,0.104474059971442,0.136363636363636
"0.1",0.0997144217039505,0.103760114231318,0.105425987624941,0.116849119466921,0.132793907663018,0.177534507377439,0.242503569728701
"0.2",0.199666825321276,0.205140409328891,0.211565920990005,0.232270347453594,0.267253688719657,0.350071394574012,0.441218467396478
"0.3",0.299619228938601,0.307472632079962,0.316039980961447,0.341028081865778,0.386006663493574,0.480723465016659,0.584959543074726
"0.4",0.399571632555926,0.409328891004284,0.419800095192765,0.446692051404093,0.500951927653498,0.612327463112803,0.728938600666349
"0.5",0.499762018086625,0.507377439314612,0.518324607329843,0.549976201808663,0.61161351737268,0.728224654926226,0.863160399809614
"0.6",0.599714421703951,0.615659209900048,0.626606377915278,0.661351737267968,0.721561161351737,0.855544978581628,0.995716325559257
"0.7",0.699666825321276,0.712279866730129,0.726558781532604,0.759876249405045,0.830080913850547,0.971204188481675,1
"0.8",0.799619228938601,0.812470252260828,0.824607329842932,0.868158019990481,0.937410756782485,1,1
"0.9",0.899571632555926,0.913850547358401,0.926939552594003,0.971204188481675,1,1,1
"1",0.999762018086625,1,1,1,1,1,1
