"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00941390829031278,0.0100212572122684,0.0112359550561798,0.0124506529000911,0.0170057698147586,0.0291527482538718,0.0491952626784087
"0.05",0.0494989371393866,0.0513209839052536,0.0537503795930762,0.0619495900394777,0.0771333130883693,0.122380807774066,0.184026723352566
"0.1",0.0996052232007288,0.102945642271485,0.109019131491042,0.124202854539933,0.156696021864561,0.227148496811418,0.326450045551169
"0.2",0.199514120862435,0.208320680230793,0.214394169450349,0.240206498633465,0.290616459155785,0.405405405405405,0.544184634072275
"0.3",0.299423018524142,0.308836926814455,0.31794716064379,0.353173398117218,0.413604615851807,0.557849984816277,0.711812936532038
"0.4",0.399635590646827,0.410871545703006,0.427877315517765,0.467658669905861,0.538414819313696,0.692985119951412,0.856361979957486
"0.5",0.499544488308533,0.51260249013058,0.527178864257516,0.573944731248102,0.647433950804737,0.811114485271789,0.993926510780443
"0.6",0.59945338597024,0.611600364409353,0.627695110841178,0.676890373519587,0.75766778013969,0.924992408138476,1
"0.7",0.699665958092924,0.714849681141816,0.732766474339508,0.783783783783784,0.86273914363802,1,1
"0.8",0.799574855754631,0.814758578803523,0.832979046462193,0.881566960218646,0.978135438809596,1,1
"0.9",0.899483753416338,0.918615244457941,0.937443061038567,0.996659580929244,1,1,1
"1",0.999696325539022,1,1,1,1,1,1
