"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00919681177191907,0.00980993255671367,0.0104230533415083,0.0110361741263029,0.0122624156958921,0.0165542611894543,0.0257510729613734
"0.05",0.0490496627835684,0.0515021459227468,0.0545677498467198,0.0570202329858982,0.0662170447578173,0.0889025137952177,0.111587982832618
"0.1",0.0993255671367259,0.102391171060699,0.104843654199877,0.112201103617413,0.122011036174126,0.159411404046597,0.20110361741263
"0.2",0.199264255058246,0.201716738197425,0.207234825260576,0.22501532801962,0.255058246474555,0.304721030042918,0.374616799509503
"0.3",0.299202942979767,0.30226854690374,0.307173513182097,0.326793378295524,0.369711833231147,0.434702636419375,0.519926425505825
"0.4",0.399141630901288,0.406499080318823,0.412017167381974,0.435315757204169,0.473329245861435,0.567749846719804,0.652973635806254
"0.5",0.499080318822808,0.5113427345187,0.521765787860208,0.554261189454322,0.59656652360515,0.681177191906806,0.761496014714899
"0.6",0.599019006744329,0.610055180870631,0.621704475781729,0.644389944819129,0.6817903126916,0.765174739423666,0.857142857142857
"0.7",0.698957694665849,0.704475781729001,0.711220110361741,0.735744941753525,0.777437155119559,0.873697118332311,0.977927651747394
"0.8",0.79889638258737,0.812385039852851,0.822194972409565,0.853464132434089,0.90680564071122,1,1
"0.9",0.89883507050889,0.910484365419988,0.917841814837523,0.950337216431637,1,1,1
"1",0.999386879215205,1,1,1,1,1,1
