SNP,Chromosome,Position,P.value,maf,effect
PstI.TP999740,1,  569491,0.00962473095378283,NA,-2.35851271765368
PstI.TP523933,1, 6018181,0.00877432637005199,NA,1.33762680435435
PstI.TP972953,1, 7984963,0.00394939009042471,NA,-1.36842863943893
PstI.TP308053,1, 8330660,0.00212376272277713,NA,2.17590038938044
PstI.TP700714,2,22951859,0.00615967694735642,NA,1.81011420506844
PstI.TP18098,2,23769344,0.00366143188745391,NA,2.7269004806231
PstI.TP243328,2,58674737,0.00407056647468565,NA,1.36545881991493
PstI.TP951624,2,59246898,0.00775493791459782,NA,-2.57269649386119
PstI.TP929497,2,60716322,0.00820449426525984,NA,-1.96983857294541
PstI.TP929174,2,65390153,0.00816863366517834,NA,-1.2244910094488
PstI.TP105605,3,54845915,0.001874160018328,NA,2.89991541313811
PstI.TP28134,3,56267653,0.00143090345275953,NA,2.75472711321798
PstI.TP1055459,3,58609425,0.00872254021304964,NA,-2.43261778972919
PstI.TP1102757,3,60738907,0.00877944299608022,NA,-2.43072937265445
PstI.TP396501,3,62733946,0.00416943007842317,NA,2.6397434390528
NsiI.TP730441,3,70813388,0.00485420724051608,NA,2.65023472885914
PstI.TP262789,3,72159095,0.00768962411729862,NA,2.57521904709273
PstI.TP24110,4,52990968,0.00353552081487121,NA,-2.63052837119775
PstI.TP1189383,4,60173881,0.00488651359400617,NA,-2.08188487055158
PstI.TP55941,6,51146867,0.00409976495872571,NA,1.64582530352334
NsiI.TP383667,7,  419094,0.000442284525095973,NA,2.94453921290052
PstI.TP795667,8,  528900,0.00892979543657348,NA,-2.59013212889418
PstI.TP944343,8,51918904,0.00589692740024442,NA,-2.18443171294002
PstI.TP156491,8,62158572,0.00538313429259473,NA,2.56867493615517
PstI.TP142256,11,    1187,0.00171535054374481,NA,1.80613833946279
PstI.TP144413,11,    1220,0.00105533840725506,NA,-1.466948171457
PstI.TP220394,11,    1803,0.00867069025438161,NA,3.27299169972519
PstI.TP401147,11,    3119,0.00928652446074432,NA,2.24157195073183
PstI.TP443810,11,    3398,0.00748379891985057,NA,-1.8983251244816
PstI.TP459896,11,    3510,0.00549056930048343,NA,-2.51296571323943
PstI.TP834454,11,    5776,0.00269064385796668,NA,2.69743525006627
NsiI.TP350913,11,   12980,0.00697678192491688,NA,-2.98736541340456
NsiI.TP402781,11,   13547,0.00517771636901066,NA,-2.57930685993628
