SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP401147,11,3119,2.82646170481063e-07,-0.577510695732871,PstI.TP401147,0.0991379310344828,116
PstI.TP345529,6,60263361,4.30386344051081e-06,-0.95836394879461,PstI.TP345529,0.0474137931034483,116
PstI.TP308053,1,8330660,2.64396578685669e-05,-0.373416227237686,PstI.TP308053,0.107758620689655,116
PstI.TP28660,9,1970845,0.000124458573175716,-0.475161204878183,PstI.TP28660,0.0517241379310345,116
PstI.TP271772,7,57259256,0.000223491637776868,0.246782871653264,PstI.TP271772,0.202586206896552,116
PstI.TP774963,6,1911989,0.000232123893027391,-0.317463642010595,PstI.TP774963,0.163793103448276,116
PstI.TP1040729,4,54844080,0.000527351542223935,0.287166625334258,PstI.TP1040729,0.237068965517241,116
PstI.TP392482,1,17611146,0.00142470165143457,-0.954287972419873,PstI.TP392482,0.021551724137931,116
PstI.TP1071296,11,7466,0.00161388123014322,0.325801355612064,PstI.TP1071296,0.146551724137931,116
PstI.TP1184179,3,25531,0.00293459082433412,-0.551091284772609,PstI.TP1184179,0.0387931034482759,116
PstI.TP203554,10,2133696,0.00406083107043568,0.39633834354168,PstI.TP203554,0.0775862068965517,116
PstI.TP397988,4,54041708,0.00426074319029024,-0.27924995257848,PstI.TP397988,0.155172413793103,116
PstI.TP65271,3,2656013,0.00446188200459942,-0.265964170242409,PstI.TP65271,0.146551724137931,116
PstI.TP929174,2,65390153,0.0050238629748035,0.168682491448213,PstI.TP929174,0.375,116
PstI.TP937647,11,6560,0.00525134001743283,-0.333270242152672,PstI.TP937647,0.0905172413793104,116
NsiI.TP436966,3,208286,0.0053318781935048,-0.326439700215374,NsiI.TP436966,0.0948275862068966,116
PstI.TP237881,11,1949,0.00630202654257319,-0.317135137831152,PstI.TP237881,0.112068965517241,116
PstI.TP875232,4,1379976,0.00873890513423339,-0.422227642031468,PstI.TP875232,0.0431034482758621,116
PstI.TP487244,11,3692,0.00895563542960158,0.238332793302979,PstI.TP487244,0.129310344827586,116
PstI.TP1257104,3,2916484,0.00930617951575822,-0.189791385142886,PstI.TP1257104,0.25,116
PstI.TP694382,3,66532430,0.00963384365027298,0.569020928061103,PstI.TP694382,0.021551724137931,116
PstI.TP694469,2,61192392,0.00988237503384926,0.164535944269668,PstI.TP694469,0.306034482758621,116
PstI.TP871773,7,59683171,0.00990129603615882,-0.464995361460105,PstI.TP871773,0.456896551724138,116
NsiI.TP252714,2,62096963,0.0110076104743056,-0.323510437610809,NsiI.TP252714,0.0603448275862069,116
PstI.TP153239,11,1266,0.0111998554818746,-0.436868244010392,PstI.TP153239,0.0344827586206897,116
PstI.TP1148558,2,62049812,0.0112121588256012,0.450755856608019,PstI.TP1148558,0.0517241379310345,116
PstI.TP31637,11,249,0.0121658992647437,-0.165718226096668,PstI.TP31637,0.280172413793103,116
