SNP,Chromosome,Position,P.value,maf,effect
NsiI.TP72077,1, 1422420,0.00232160513545121,NA,-0.455619249548044
NsiI.TP488601,1, 6409370,0.00201281930512035,NA,0.218279192063674
NsiI.TP758763,1,57499558,0.00423848944213499,NA,-0.484692248565225
PstI.TP457393,1,60097068,0.000699724572201916,NA,-0.307251420075607
PstI.TP961110,1,65184135,0.00455930751919236,NA,0.253780177697338
PstI.TP488184,1,70532632,0.0064041242427858,NA,0.280415548519086
PstI.TP805461,1,71344044,0.00927501643625825,NA,0.184127676161041
PstI.TP104467,1,76678896,5.93915715396199e-05,NA,0.854518406181641
NsiI.TP420988,2, 7976608,0.00360953513625311,NA,-0.730044965652426
PstI.TP1148558,2,62049812,8.39312061933679e-08,NA,1.02622788425324
PstI.TP384804,2,65029446,0.00404488221405755,NA,-0.217738330166144
PstI.TP426528,2,75226780,0.00573120933602524,NA,0.240689002741017
PstI.TP762772,3, 6044042,0.000267773468364765,NA,-0.774365079684334
PstI.TP170658,4,45392020,0.00716655265360663,NA,-0.261386308771563
PstI.TP875866,4,64992383,0.00987146785186919,NA,-0.393179200332367
PstI.TP858902,4,66143706,0.00637051070555692,NA,0.198227214268856
PstI.TP292268,5, 3450082,0.00332592573588362,NA,0.357120831192074
PstI.TP10996,6,57974096,0.000260441545169947,NA,-0.343130143081686
PstI.TP1068347,7,62120815,0.00240457978102664,NA,-0.355482965752234
PstI.TP1155086,9,50004653,0.000566614224136735,NA,0.359230768051889
PstI.TP751721,9,50513395,0.00929985502357105,NA,0.214359926080861
NsiI.TP417126,10, 8628335,7.03151468984024e-05,NA,0.251098597705427
PstI.TP110898,10, 9880843,0.000198120692513897,NA,0.540547087121617
NsiI.TP557652,10,55121411,0.00309397570071872,NA,0.316300352958868
PstI.TP371473,10,59883760,0.00112546193835306,NA,-0.802173619018067
PstI.TP339945,11,    2686,0.00950388080886627,NA,-0.326782539662477
PstI.TP632675,11,    4443,0.00846910119524434,NA,0.283759378780604
PstI.TP904740,11,    6310,0.00783582770011138,NA,-0.333279241866434
NsiI.TP28119,11,    9435,0.00829120399303219,NA,-0.263477668171353
NsiI.TP445310,11,   14390,0.00406633118487679,NA,0.386273904241138
